action,centroid,count,crest,fft_kurtosis,fft_mean,fft_skewness,fft_variance,flatness,item,kurtosis,maximum,mean,mean_diff,median,minimum,path,percentile_25,percentile_75,rolloff,shelf_type,skewness,spread,standard_dev,variance
drop,357.88854224023476,10000.0,0.15434354360987812,3159.7324210750753,26389.067584545297,52.34499775885323,104833913887.1465,0.13236249825597168,butter,-1.346871586835149,4094.0,2036.8984,-0.0334033403340334,2029.0,47.0,.\data\data_butter_shelf_wood_drop416.csv,349.0,3602.5,644.871025794841,wood,0.045462683655056686,668.042330052738,1502.4832230880488,2257455.835661052
drop,506.8898434029537,20500.0,0.1205665781350147,7492.286867779596,33888.65067823647,81.47691188049808,200148890373.08676,0.22551355425637942,butter,-0.4812898816085176,4094.0,2043.1186341463415,0.0021952290355627103,2028.0,48.0,.\data\data_butter_shelf_wood_drop421.csv,1605.5,2455.0,990.1473027021754,wood,0.059563421900361214,935.1661896477049,1213.1546705671153,1471744.254718806
drop,144.74048520609145,11500.0,0.2329322198216665,4819.883122882508,17460.11555332331,66.87916627638857,103759571602.50916,0.04529935689563681,butter,0.7886282604631849,4094.0,2033.865391304348,0.0,2036.0,51.0,.\data\data_butter_shelf_wood_drop426.csv,1731.0,2333.0,175.62163102069206,wood,0.04124316907459379,428.0108165275988,881.7625143529518,777505.1317180395
drop,320.0596766412854,13500.0,0.1536720925104469,4953.987566265898,26553.343929214014,66.42411733967809,131216166009.9622,0.12214475753726148,butter,-0.6276985330012579,4094.0,2040.5562222222222,-0.011111934217349434,2031.0,48.0,.\data\data_butter_shelf_wood_drop431.csv,1384.0,2675.0,557.6951562731447,wood,0.05837307734161867,649.4852796633749,1202.39741380747,1445759.5407308922
drop,197.92916280828516,14500.0,0.1699151355038701,5136.394384839598,23943.212307128364,67.3223550328783,142727734404.6675,0.06287999014348654,butter,-0.8121660274850426,4094.0,2034.4376551724138,-0.011449065452789847,2036.0,48.0,.\data\data_butter_shelf_wood_drop436.csv,1253.5,2772.25,279.96138463660185,wood,0.04224041970773314,474.57761737053124,1267.4498760361282,1606429.188263997
drop,206.70674563956874,11500.0,0.1885209114744789,4307.209523265361,21639.172089340136,62.03330772097659,110497992829.51624,0.06664744983356478,butter,-0.4398275928922608,4094.0,2040.0729565217391,-0.010609618227671971,2040.0,49.0,.\data\data_butter_shelf_wood_drop441.csv,1468.0,2627.0,325.1608415927665,wood,0.03305382814027506,487.94553093138666,1152.0577405829665,1327237.03763713
drop,174.41839942204604,12500.0,0.20255374391940334,4896.356325787265,20092.868685235924,66.46007220785478,116823253848.49348,0.05527716926724342,butter,-0.06075172538588802,4094.0,2035.26848,-0.01744139531162493,2031.0,49.0,.\data\data_butter_shelf_wood_drop446.csv,1577.0,2474.0,241.56135018397057,wood,0.05184471127170822,463.53118377388455,1046.4753795365093,1095110.7199760813
drop,181.2709477833498,18000.0,0.209398390355569,7436.215843818817,19424.141998084215,82.74940501514058,163666672367.8982,0.05901681308791067,butter,0.7177450541837507,4094.0,2033.918,-0.0011111728429357187,2028.0,51.0,.\data\data_butter_shelf_wood_drop451.csv,1715.75,2345.0,246.63926230418843,wood,0.06379844085113304,481.7773720282135,917.0432629232873,840968.3460729894
drop,213.4068043968969,14500.0,0.16715719508764448,5347.868801789544,24382.432798376,68.7560609130333,140117301395.6265,0.07016440371097726,butter,-0.5450293142532634,4094.0,2038.1306206896552,-0.007172908476446652,2032.0,48.0,.\data\data_butter_shelf_wood_drop456.csv,1431.0,2652.25,315.1289477313474,wood,0.03494656366405226,501.21323832251585,1182.2624209842165,1397744.432071461
drop,187.95089258618665,13000.0,0.2061141685160391,5063.89983839359,19742.786185312227,67.7275067557795,121878615493.0235,0.06120432871237755,butter,-0.07036511768290499,4094.0,2034.947,0.0035387337487499037,2031.5,52.0,.\data\data_butter_shelf_wood_drop46.csv,1577.75,2490.0,273.03491770496845,wood,0.043625150029833734,477.1715175238179,1060.5545273904413,1124775.9055683622
drop,345.0917619282632,11000.0,0.1732953500033173,4286.256891330519,23576.61674814238,62.29171068627239,103869416679.176,0.12722428432752103,butter,-0.013093157150227075,4094.0,2043.2304545454544,-0.0035457768888080736,2033.0,48.0,.\data\data_butter_shelf_wood_drop461.csv,1664.75,2404.0,688.9656426104344,wood,0.06518881970148345,659.2684412779943,1070.259531832575,1145455.4654784827
drop,180.75292021833377,16000.0,0.18426570296313408,5999.577136501713,22112.3701565142,73.33095881642205,153412011617.72607,0.0578342205813977,butter,-0.3259525464302957,4094.0,2037.530375,-0.004625289080567536,2030.0,45.0,.\data\data_butter_shelf_wood_drop466.csv,1588.0,2475.0,259.96750406199226,wood,0.046278470439141205,472.56818196495493,1147.62151465486,1317035.1408987152
drop,393.6746793497521,15000.0,0.1309362889451123,5104.087638372174,31247.13437698201,66.45762624370415,152239804556.51196,0.16977411244194346,butter,-1.027474491573791,4094.0,2045.9646666666667,-0.007067137809187279,2025.5,46.0,.\data\data_butter_shelf_wood_drop471.csv,1066.0,3012.25,675.9098786828423,wood,0.03903343221680818,784.8699661740545,1357.9228732590686,1843954.5297201648
drop,445.39816705385414,15000.0,0.12299716911272038,5147.179688718529,33230.634436193955,66.8980638130909,151310644884.72324,0.1894174356589268,butter,-0.9262704827092523,4094.0,2043.9094666666667,-0.003333555570371358,2029.0,48.0,.\data\data_butter_shelf_wood_drop476.csv,1201.0,2841.25,835.8885481935741,wood,0.05065491372823161,815.0196361363704,1344.3727663409718,1807338.134879277
drop,380.7228807083641,17000.0,0.11666831696172948,5382.992392405676,35099.27462656733,67.0859356614116,179064731555.55075,0.16366945500392496,butter,-1.2864344795319316,4094.0,2047.7275294117646,0.004059062297782222,2033.0,48.0,.\data\data_butter_shelf_wood_drop481.csv,325.5,3669.75,622.2797317962593,wood,0.03656943129241504,772.655954889917,1490.1979603962877,2220689.961169256
drop,289.31646062877263,11500.0,0.15885496786359746,4269.800055439287,25665.831539343333,61.522759149415116,110780176184.45648,0.10121164548422734,butter,-0.5299142026718799,4094.0,2038.9269565217392,-0.002869814766501435,2031.0,47.0,.\data\data_butter_shelf_wood_drop486.csv,1448.75,2648.0,502.5213006433664,wood,0.032033895321124606,589.8054067327696,1173.754182750344,1377698.881523928
drop,324.61441938182634,17500.0,0.13889727647548714,6210.46755657357,29483.929971597052,73.75559259173869,174198136393.82986,0.11943665810234518,butter,-0.7573218253462657,4094.0,2047.8528,0.0023429910280587463,2030.0,48.0,.\data\data_butter_shelf_wood_drop491.csv,1352.75,2723.0,578.2196320420524,wood,0.04677345068403635,639.8262762679577,1271.8833222766962,1617687.185485606
drop,345.0789532319852,13000.0,0.1279232042267272,4241.421881486976,32074.986558911834,59.90507522139945,135381983504.6816,0.15076718804618572,butter,-1.236384694110299,4094.0,2051.883153846154,-0.00330794676513578,2029.5,51.0,.\data\data_butter_shelf_wood_drop496.csv,745.0,3334.25,552.2227349638517,wood,0.03646861867798492,739.4367526616503,1440.2994348924974,2074462.4621516475
drop,338.9511094588328,17000.0,0.1358699573244444,5988.493883455845,30102.54082710985,72.23227902079152,169340101590.97217,0.12438943877091292,butter,-0.7721359980262119,4094.0,2045.2560588235294,-0.0023530795929172306,2030.0,49.0,.\data\data_butter_shelf_wood_drop501.csv,1368.0,2699.0,599.3412539701212,wood,0.04745269918811865,650.5288385192215,1284.374035474993,1649616.6630023182
drop,353.8913510745172,16500.0,0.13158986191079988,5711.71479462184,31052.44728351627,70.23510835658863,165456389736.4022,0.14800083105607562,butter,-0.8717481020464466,4094.0,2043.3412727272728,-0.0020001212194678463,2028.0,48.0,.\data\data_butter_shelf_wood_drop506.csv,1252.75,2806.0,593.8674100109077,wood,0.05086077505881651,734.4344808837546,1317.9303299204194,1736940.3545241456
drop,302.2888984255974,12500.0,0.15300445906286886,4646.011720269823,26696.900638347175,64.29777446942872,120842993593.49068,0.10201411146508614,butter,-0.4337518994557339,4094.0,2042.6992,0.0009600768061444916,2029.0,50.0,.\data\data_butter_shelf_wood_drop51.csv,1548.0,2533.0,540.7134858422652,wood,0.04551040488734861,586.2224257496284,1175.1101130624156,1380883.7778215632
drop,369.4715309590084,11500.0,0.13379323056496448,3794.1645986312133,30594.501242478356,57.009635105994995,118583957242.8493,0.1470863737335337,butter,-1.1167864902216529,4094.0,2047.0245217391305,0.012783720323506392,2028.0,47.0,.\data\data_butter_shelf_wood_drop511.csv,874.75,3169.25,645.9746131107634,wood,0.04409948948610423,709.9856046737787,1419.2975919443197,2014405.6544989445
drop,379.7224757866038,9500.0,0.14137864908536524,3110.0714304377393,28895.557628784474,51.75807013583153,98050618933.40202,0.1530537876308618,butter,-1.188435451171499,4094.0,2043.0374736842105,0.007053374039372565,2031.5,47.0,.\data\data_butter_shelf_wood_drop516.csv,708.0,3274.0,691.4333824458009,wood,0.043161096423068465,723.7259516364506,1436.4581172410085,2063411.9225875826
drop,464.05306359179286,15000.0,0.10905171256019641,5070.962213819852,37652.63676897482,65.62721550168197,153525136587.69818,0.20472725252552929,butter,-1.0006493329159698,4094.0,2053.316,-0.002466831122074805,2032.0,48.0,.\data\data_butter_shelf_wood_drop521.csv,1114.5,2991.0,877.8829489401413,wood,0.040958833766072456,878.914541237413,1377.9747525161363,1898814.4185719069
drop,339.4427063320189,16000.0,0.12490628075867209,5491.645498103311,32801.23877696243,68.78489812377408,161982902155.7902,0.12529585832512327,butter,-0.9093078415168985,4094.0,2048.7964375,-0.003687730483155197,2031.0,48.0,.\data\data_butter_shelf_wood_drop526.csv,1239.75,2826.5,603.0496187976503,wood,0.0428263270065107,651.5974088417955,1340.682294789993,1797429.0155633618
drop,436.87850042814824,12000.0,0.13405610507286184,4413.31151712034,30485.605517103162,62.24712880981324,116608723404.85384,0.1952973999961623,butter,-0.491741119896445,4094.0,2043.7313333333334,-0.0040003333611134265,2032.0,48.0,.\data\data_butter_shelf_wood_drop531.csv,1549.25,2528.25,825.6957173804366,wood,0.052780078363339165,845.0050638715237,1201.2153997186565,1442918.436521252
drop,435.82303516227313,19500.0,0.10712631023878552,6531.62152720434,38293.73788084573,74.61827283484095,200356131703.92792,0.18557436235921493,butter,-1.0331517357972966,4094.0,2051.3437948717947,0.003179650238473768,2028.0,48.0,.\data\data_butter_shelf_wood_drop536.csv,1043.75,3042.25,773.7667931494206,wood,0.042662880638398695,820.9937345742559,1391.047047354343,1935011.887953236
drop,362.8060404976436,18500.0,0.11738044982281294,6609.688046346359,34775.141383017115,75.77755621868907,182136114114.52942,0.1585134677446316,butter,-0.7790058991843156,4094.0,2041.1815135135134,-0.0022703929942159036,2031.5,48.0,.\data\data_butter_shelf_wood_drop541.csv,1277.0,2775.0,566.9657334342234,wood,0.052124198154409974,764.6382617250026,1256.5334456949738,1578876.3001500838
drop,159.0844969184183,9000.0,0.2243175719930733,3381.4632723966733,18162.42500014279,54.9828753950839,86090143343.13884,0.050085285232119504,butter,-0.5029592767322413,4094.0,2037.5282222222222,0.016446271807978665,2041.0,49.0,.\data\data_butter_shelf_wood_drop546.csv,1411.0,2640.0,214.39680071095313,wood,0.03706751634884061,442.4204826278602,1140.8155130269427,1301460.0347629264
drop,300.4982954273064,10500.0,0.18093910319382536,4184.552883785129,22416.400636039547,61.787059067296624,96612467405.04216,0.11777963548211785,butter,0.2627643955174821,4094.0,2028.388,0.007429278978950377,2029.0,49.0,.\data\data_butter_shelf_wood_drop551.csv,1680.0,2368.0,521.8053704056371,wood,0.06511344850910056,628.807836203208,1011.0328167932092,1022187.3566328109
drop,389.6969135459435,11000.0,0.1276630476880104,3923.6441932494354,32107.962623511936,58.43093842622073,109194229595.57689,0.1503818076252171,butter,-0.712290532673475,4094.0,2049.8728181818183,0.006273297572506591,2032.0,48.0,.\data\data_butter_shelf_wood_drop556.csv,1426.0,2664.25,756.2261407016906,wood,0.0491640073325302,708.7998410084415,1272.1950136825249,1618480.1528386797
drop,382.2559351485927,9500.0,0.156865091511745,3263.015496880834,26048.995531101067,53.289455853207855,95621278675.03262,0.1473766955277219,butter,-0.8831103334076102,4094.0,2043.5191578947367,0.00547426044846826,2029.0,48.0,.\data\data_butter_shelf_wood_drop56.csv,1308.75,2765.25,728.2677331088192,wood,0.04603202104145109,703.5383456467414,1336.8639360240393,1787205.1834416867
drop,374.00951299399,11000.0,0.14992490840495215,3846.9370335996305,27173.051703737412,57.90441734717087,109054957327.80171,0.15530600324410077,butter,-0.8230563991171884,4094.0,2037.329,-0.00900081825620511,2033.0,47.0,.\data\data_butter_shelf_wood_drop561.csv,1305.5,2757.25,678.0585348118524,wood,0.03769506480709592,743.6734335255499,1296.8271821182925,1681760.7402808713
drop,353.72172773717915,9000.0,0.14592056230051445,3128.576050364529,28004.508870986756,52.14459445562156,90010362793.9195,0.1366514736122288,butter,-0.8858595143936094,4094.0,2043.6708888888888,0.001222358039782198,2030.0,47.0,.\data\data_butter_shelf_wood_drop566.csv,1249.75,2800.0,625.4165740946456,wood,0.04742434894594752,678.8101296854436,1318.159335302485,1737544.0332450892
drop,422.8207010456159,10500.0,0.15639474167598552,3757.6372642074402,26225.982698772896,57.85629494840449,104490843491.4654,0.1846858567600156,butter,-0.7850667064374979,4094.0,2051.193523809524,0.017144489951423945,2033.0,49.0,.\data\data_butter_shelf_wood_drop571.csv,1303.0,2767.0,794.1344505808418,wood,0.05724042434407626,805.3239922569634,1266.6036922819123,1604284.9133021734
drop,452.87163129414193,9500.0,0.14875946821817468,3391.306780813527,27438.633125087552,54.89959009602831,93709291180.66862,0.20483239225844332,butter,-0.7187510300447584,4094.0,2041.3078947368422,-0.006316454363617223,2040.5,48.0,.\data\data_butter_shelf_wood_drop576.csv,1393.75,2655.25,850.3472953062513,wood,0.04772784302909846,858.1955547154862,1269.556363864292,1611773.3610283225
drop,515.7605787363816,13000.0,0.12001903088607795,4342.779316042563,34263.07360369628,61.17705744941153,134488955103.38712,0.22894781225443497,butter,-1.119606561978021,4094.0,2056.4267692307694,7.692899453804139e-05,2038.0,47.0,.\data\data_butter_shelf_wood_drop581.csv,939.0,3172.25,1032.1489001692048,wood,0.04003491865293423,927.8735165471502,1406.9770166678315,1979584.3254315113
drop,511.6475539615853,9500.0,0.12012540652666824,2982.014676963086,34393.21248789921,50.12207864680433,102286196922.11267,0.22753594015106482,butter,-1.404792254269297,4094.0,2066.184210526316,-0.025686914412043373,2044.0,47.0,.\data\data_butter_shelf_wood_drop586.csv,167.5,4013.75,998.7371079772679,wood,0.01553083457418779,929.6810336494026,1534.8581686996731,2355789.5980241145
drop,428.67986189623406,11000.0,0.13612445648113547,3687.469528519766,30097.52528642349,56.72694828780589,112969446222.14027,0.1798418243669077,butter,-1.123343567063522,4094.0,2048.877090909091,0.010000909173561234,2033.0,50.0,.\data\data_butter_shelf_wood_drop591.csv,946.5,3105.75,843.4830030903472,wood,0.04050372254925719,788.7235909875815,1399.4877960401536,1958566.0912653264
drop,425.695524084225,13500.0,0.13443984734023803,4800.195402788703,30237.13960960692,65.17104326349548,132375392790.34305,0.17194662381816886,butter,-0.6792646117129704,4094.0,2032.8393333333333,0.002000148159122898,2029.0,48.0,.\data\data_butter_shelf_wood_drop596.csv,1441.0,2564.0,822.8410605836173,wood,0.05910614246256081,765.409522616515,1268.865590301799,1610019.886251933
drop,395.7976262442443,11000.0,0.1573047919934183,3973.464960730048,25909.79528106827,59.27130787695787,107429511843.97469,0.183239963022897,butter,-0.6288118902182807,4094.0,2038.238,-0.0036366942449313575,2032.0,48.0,.\data\data_butter_shelf_wood_drop6.csv,1423.75,2607.25,616.2515906198873,wood,0.0601381113395842,840.8294171446092,1233.0631896270615,1520444.829613263
drop,377.164237721126,12500.0,0.14539241106774958,4418.449208173158,28261.63680360724,62.49916011625648,125624735414.51118,0.14985939327055517,butter,-0.7728255174704834,4094.0,2054.84248,-0.004640371229698376,2033.0,47.0,.\data\data_butter_shelf_wood_drop601.csv,1397.5,2704.0,689.4896816509358,wood,0.04857390813582606,720.5087153484943,1292.6225487092934,1670873.0534317098
drop,469.055436200185,14000.0,0.13732969927151414,5021.668498269324,29685.149262536408,66.55563312352483,137337393206.27805,0.20704962915302869,butter,-0.6568551542963315,4094.0,2038.6175,0.002071576541181513,2030.0,48.0,.\data\data_butter_shelf_wood_drop606.csv,1434.5,2601.0,934.8664476503357,wood,0.058087121489298274,878.3746496982707,1249.9426360353532,1562356.5933790072
drop,219.8035514685632,11000.0,0.20641558327824674,4524.496608364756,19683.993869432776,64.58246312430016,99979841918.42973,0.07392156331163226,butter,0.6041743701363496,4094.0,2031.9109090909092,-0.001181925629602691,2035.0,49.0,.\data\data_butter_shelf_wood_drop61.csv,1754.5,2336.0,335.39356480639884,wood,0.011325420138957055,503.65512586349115,932.0483847605545,868714.1915347587
drop,535.4462013561193,15500.0,0.11798154322058955,5401.670315017318,34681.204000933525,68.80756278363697,155518250551.0299,0.23688681255236907,butter,-0.8296652450847986,4094.0,2046.1349677419355,0.0038712174979030904,2026.0,48.0,.\data\data_butter_shelf_wood_drop611.csv,1352.0,2711.0,1085.6663656302412,wood,0.05154122659005045,929.4953560955462,1318.75498236272,1739114.7035064984
drop,461.26620233241283,14000.0,0.10955629761210717,4831.915200346411,37423.11576986689,64.68224227312122,141527749448.5014,0.19836381525401678,butter,-0.9196244037240473,4094.0,2050.261857142857,0.0013572398028430601,2027.0,48.0,.\data\data_butter_shelf_wood_drop616.csv,1230.0,2846.5,887.0161405513498,wood,0.04700709154818304,834.0521782695276,1342.981674638542,1803599.7784149428
